q1_pr,q2_pr
9.172188276881808e-06,6.234501557044488e-05
1.3019917699666093e-05,2.544647827523512e-05
1.2267677062138545e-05,3.5180830840567344e-05
1.5483933126403187e-05,5.157128017084399e-05
1.1138012553871636e-05,4.042344555929221e-05
6.36541017961856e-05,9.311278688366761e-06
2.1889210987845403e-05,2.2239834837051426e-05
1.5708679605234565e-05,1.5669327992789784e-05
3.5166526652699405e-05,1.0020917286220665e-05
2.1908043667268732e-05,2.423449113633767e-05
1.1139827996108874e-05,4.042344555929221e-05
1.7811504923335045e-05,1.8435033756864822e-05
1.584294770562146e-05,1.8130218173677808e-05
4.044258510535921e-05,1.1142079707410874e-05
1.5176388206955938e-05,0.0001327626695551388
3.573335516972752e-05,1.014136834608914e-05
3.8219981138661324e-05,2.231345195833784e-05
1.0751226165200736e-05,4.8240741574625165e-05
2.8551549296567448e-05,2.489190392525587e-05
2.909701873252603e-05,2.672480059841603e-05
2.6377792062888468e-05,2.8610382610720445e-05
3.613821711984301e-05,1.022740151048868e-05
1.0492241674643531e-05,5.605846291320405e-05
8.208272709592615e-06,2.663229475709318e-05
1.1138012553871636e-05,4.042344555929221e-05
5.607972907550074e-05,1.0492658658217979e-05
1.942646039062502e-05,2.348456171847453e-05
1.1297735930006485e-05,2.058753288894903e-05
4.044258510535921e-05,1.1142079707410874e-05
5.7025235530650326e-05,1.6478919286790846e-05
4.281197921426194e-05,3.802235844513862e-05
1.0122359997545541e-05,4.455488014719706e-05
1.9195309678810158e-05,1.6718338812583334e-05
2.1190354333719415e-05,2.1193221705810715e-05
2.1266350057355596e-05,2.526902565559899e-05
2.2146760008775275e-05,6.312979574013837e-06
1.984340626084954e-05,2.1256797752025173e-05
1.938802275045001e-05,1.938652419216143e-05
5.485499073113603e-06,6.220521954193895e-05
5.636248733264757e-06,3.9965178786082206e-05
2.3983128095143813e-05,2.398488933176808e-05
3.0549043305652076e-05,2.9286909884351288e-05
0.00010280452651485622,3.337856566738215e-05
1.8048246153110706e-05,1.804901198579451e-05
1.7105200196417342e-05,2.9681708072571526e-05
5.6305511475317656e-05,9.3851281945249e-06
2.350959683178286e-05,2.3505954000323586e-05
5.201433756202158e-06,3.4338161435860335e-05
2.9538247518608353e-05,2.4361919011169932e-05
2.76854959347143e-05,2.7152801831064978e-05
3.386717992951068e-05,3.2113524778749694e-05
1.0751226165200736e-05,4.8240741574625165e-05
1.804876814037405e-05,1.8048611540659147e-05
3.702270055105604e-05,8.841889466201568e-06
2.1691428525657694e-05,1.800816758438636e-05
4.826115709042997e-05,1.0752427077895135e-05
2.3604517154079556e-05,2.360481358389173e-05
3.474992136829105e-05,8.45551700513152e-06
4.765841783190204e-05,1.1588381766501422e-05
2.1090445382194693e-05,2.5285014063368806e-05
8.288091459845539e-06,4.725531250872497e-05
2.9560553116276527e-05,2.0627052931374034e-05
1.4580043326589992e-05,2.4868745412433486e-05
2.5864898698422648e-05,2.5725379856254248e-05
1.912157829058193e-05,2.9431880315552845e-05
1.7629017572587398e-05,4.43414951345851e-05
2.3788672649525137e-05,1.96185872541589e-05
2.799416741039291e-05,3.417836111989625e-05
1.8476162240946088e-05,2.2953886213687845e-05
2.538152612277637e-05,1.7498773960410383e-05
5.607972907550074e-05,1.0492658658217979e-05
7.378254856470437e-06,3.4095702239635736e-05
3.360672049551622e-05,3.038806266942812e-05
4.044258510535921e-05,1.1142079707410874e-05
3.9609983546437606e-05,2.0737107230750373e-05
5.707277977012369e-05,3.226702420347328e-05
2.3047557241718428e-05,3.1282633470554166e-05
1.7012647549438474e-05,5.183518902155767e-05
1.626824003098977e-05,4.030134041889161e-05
2.1376474390006952e-05,3.108547989426983e-05
4.377374463734875e-05,3.332305858729983e-05
1.6986869150146937e-05,1.6986869150146937e-05
4.044258510535921e-05,1.1142079707410874e-05
1.5435997584609856e-05,2.07465816047768e-05
3.332024044579434e-05,3.0522054315764035e-05
2.2512047440488936e-05,1.7701609163248766e-05
2.3564553998993476e-05,2.6432479273406793e-05
2.6866019793065973e-05,8.25705957854856e-06
1.9467431178544687e-05,1.939287453001049e-05
2.0836399849344544e-05,2.083822020245315e-05
9.320462523857732e-06,8.764323960552071e-05
1.7736902272444056e-05,1.773690057405873e-05
1.4183541681146604e-05,1.3567038174426056e-05
1.2545766029900847e-05,9.132472188385355e-05
2.1631794966586442e-05,2.1631018124672865e-05
1.7618537063287553e-05,2.1458064750966474e-05
1.1138012553871636e-05,4.042344555929221e-05
2.0571339134145154e-05,2.2768825474395933e-05
2.158407719506496e-05,5.0478659947595785e-05
6.472729222762391e-05,9.425305171707082e-06
2.4018896797592634e-05,1.6901113865261417e-05
2.0581144866435144e-05,5.776384434542508e-05
7.439321293411734e-06,4.603567925543241e-05
2.369281728907822e-05,2.2053593937430664e-05
6.547255604946211e-06,0.00035287281462566207
2.8437927132128993e-05,1.8444718788702673e-05
1.9846675191620844e-05,1.5704984405978e-05
2.008060978817971e-05,2.0081599819805807e-05
1.1139827996108874e-05,4.042344555929221e-05
2.467602341504106e-05,2.7721059994831403e-05
1.3977157194570213e-05,8.506593704102985e-05
1.1139827996108874e-05,4.042344555929221e-05
2.3047557241718428e-05,1.976709152834757e-05
2.0298916550835917e-05,1.7081408246950488e-05
2.137017956137308e-05,2.315507798384452e-05
3.244438676618131e-05,3.2439202752739686e-05
1.1139827996108874e-05,4.042344555929221e-05
2.936727138916286e-05,2.6652877500242958e-05
6.351365592916188e-06,5.3694144287917366e-05
5.8290682572277785e-05,7.502738391165652e-06
2.775919825621958e-05,2.3639932434534056e-05
1.6744470284164473e-05,2.1780719722516327e-05
2.5929929123278334e-05,2.1412363604219427e-05
2.0004355567224966e-05,2.157808514463267e-05
4.042344555929221e-05,1.1138012553871636e-05
2.596666462949202e-05,2.6633354158056245e-05
2.5419920165608455e-05,2.5418595989116992e-05
1.896458586254566e-05,1.8964365233752262e-05
8.032287082932642e-06,3.870277274601568e-05
4.044258510535921e-05,1.1142079707410874e-05
2.5288181318857524e-05,2.5291789521294095e-05
5.043326328322303e-05,6.807934382093651e-05
2.5266596921231894e-05,1.958365481882362e-05
2.3628031572196058e-05,2.3275092868595738e-05
2.8024965966832897e-05,1.5414244605130982e-05
2.049632859859963e-05,2.110625921470886e-05
1.2434667796644771e-05,7.924803067020452e-05
3.362269491576053e-05,2.7001666526888754e-05
3.276077045955553e-05,2.48716317887373e-05
2.3571919605756807e-05,3.8486863910834536e-05
9.244523207888921e-06,3.150734988474106e-05
7.633347202476194e-06,4.187907977609302e-05
2.4505843009863847e-05,2.816841856524964e-05
9.830310099066023e-06,8.094763329344413e-05
2.2854412204372284e-05,2.7550732259078587e-05
1.0613954557935294e-05,2.341363769939329e-05
4.539140365717952e-06,1.4053220148441187e-05
2.2868142046417884e-05,1.903770981959087e-05
1.767902568446521e-05,2.292216915902652e-05
1.074895644020832e-05,4.8240741574625165e-05
1.4534523691082373e-05,1.8606425906852884e-05
2.3248883712504712e-05,4.593729527500657e-05
1.1153701029020305e-05,4.195507226235759e-05
8.959091519263027e-06,0.0002187303214770454
1.6986869150146937e-05,1.6986869150146937e-05
8.103730561129416e-06,0.0001241862395100472
3.2960244420176776e-05,1.1986019269785993e-05
4.505892735879393e-05,1.90427623609138e-05
7.279870587896061e-06,0.00012803802935717934
2.3612571495032318e-05,1.2583207078572932e-05
4.141560578962124e-05,4.14095007746689e-05
2.479583959272542e-05,2.100060897925095e-05
1.8004355686696783e-05,1.8004620774537842e-05
9.778232329209909e-06,2.601314191318363e-05
6.38870415531187e-05,1.6171416595305258e-05
3.9957379686883676e-05,7.526992817587785e-05
7.814717050326965e-05,8.083454949836974e-06
2.804581003783787e-05,2.1211598667766172e-05
1.0752427077895135e-05,4.826115709042997e-05
2.2170970817943504e-05,2.1394384061360638e-05
2.0777132389769697e-05,2.0777336100757758e-05
2.5800911726333492e-05,2.8355940917448314e-05
1.3218485271231235e-05,2.0780933018543354e-05
1.016557562739031e-05,7.169454357523077e-05
1.1679583246477051e-05,1.1020725278658577e-05
1.872276989959929e-05,5.7309012554539195e-06
4.11356072312152e-05,4.315797834067676e-05
4.950150544334491e-06,4.5202665545735756e-05
2.4352135137565007e-05,2.3381795628572935e-05
2.5707944752679476e-05,2.004177481222556e-05
2.1113015809106017e-05,2.1112237470321196e-05
5.607972907550074e-05,1.0492658658217979e-05
2.8721163349292912e-05,3.06272823519638e-05
1.0168604882751284e-05,7.169454357523077e-05
4.164836529473653e-05,2.9626042321127648e-05
8.655819571477706e-06,3.591896618000919e-05
2.1146799043185968e-05,2.1146328196283017e-05
3.0397388140677612e-05,1.8597428410613166e-05
3.030577418546273e-05,2.152342536378534e-05
1.1139827996108874e-05,4.042344555929221e-05
2.2534325983429084e-05,2.8509585295300247e-05
3.2118578874713226e-05,5.910995106090196e-05
5.8639578121940726e-05,2.078359509415732e-05
1.1139827996108874e-05,4.042344555929221e-05
1.3742934589609558e-05,1.730957016536403e-05
9.28245798644843e-06,8.715141618022386e-05
5.415365518660959e-06,0.0001619201023701977
1.3511546160879865e-05,3.867707970056894e-05
8.452734337845912e-06,4.8626973832078946e-05
1.2019661291562414e-05,2.42606005127275e-05
1.2081308084554496e-05,3.315077533234479e-05
2.1443526308927485e-05,3.8516622049807865e-05
1.9916461337749822e-05,2.6438258500724796e-05
1.9526703374340108e-05,2.3030306163424872e-05
1.4460351521212929e-05,2.802817872952408e-05
2.012187727490333e-05,7.485956322442003e-06
2.579216341203172e-05,1.7751334728811075e-05
2.138530991526593e-05,2.1386032178707535e-05
1.867383359966458e-05,1.86734541194856e-05
1.0167948133621534e-05,7.171687304564229e-05
1.901506120665275e-05,1.3473488241196172e-05
2.3548978532277304e-05,3.447550933029455e-05
2.5543092588495663e-05,1.5797518446262786e-05
3.06272823519638e-05,5.151349372438964e-06
4.042344555929221e-05,1.1138012553871636e-05
1.9520187544059665e-05,1.952004709564153e-05
2.4349645791009207e-05,1.982080045555118e-05
3.0473601143394765e-05,2.7650046647368434e-05
1.1138012553871636e-05,4.042344555929221e-05
4.915960924986601e-05,2.420473488945799e-05
1.881601056117947e-05,1.8816629341209565e-05
8.912388823412605e-06,5.98797990675078e-05
2.2058606441450156e-05,8.971038285920928e-05
4.3211493769017336e-05,7.795140330188432e-06
2.7932488012699217e-05,2.70977163959365e-05
2.33071752435389e-05,2.4260766788177385e-05
1.0179667511400153e-05,3.590230261380581e-05
3.374139346275317e-05,2.4246576597951146e-05
1.8004110550900037e-05,1.800435941448003e-05
2.8120385095129496e-05,1.3756441231906187e-05
6.532123669950625e-05,9.48841177184458e-06
7.65518327986248e-05,7.97045186242463e-06
3.15577124517731e-05,3.677090735847843e-05
5.374599032384294e-05,1.3865646994264742e-05
2.320841439724211e-05,1.5111349927066286e-05
1.800452520877289e-05,1.8005409903016377e-05
2.238106783222909e-05,1.2059500444812436e-05
2.118690863508216e-05,1.6956733101733333e-05
1.6753162786416586e-05,1.9122810578034985e-05
3.025439448490161e-05,2.5268487230810296e-05
2.4248575443160477e-05,2.425033426226027e-05
4.044258510535921e-05,1.1142079707410874e-05
1.6753162786416586e-05,2.072839490905678e-05
1.0307109787020012e-05,6.389830106057152e-05
3.980813971095232e-05,1.608058681571674e-05
5.5989976115479815e-05,9.346813186544589e-06
1.817157014269114e-05,1.811026786479822e-05
1.1142079707410874e-05,4.044258510535921e-05
4.308524273048013e-05,9.872521636703663e-06
2.7405219175899776e-05,4.100992792489695e-06
1.0752427077895135e-05,4.826115709042997e-05
6.721735946101497e-06,0.00011293556257920878
1.0159228260559285e-05,2.7325546007270924e-05
6.607102649390725e-05,4.70804470020747e-06
7.764943963817103e-06,6.137545401523603e-05
1.848484367768375e-05,2.7067686809407493e-05
1.939170720809839e-05,1.8741895430754432e-05
3.161339559719808e-05,1.3296416561977801e-05
2.5137971260566907e-05,7.902359743120423e-06
4.044258510535921e-05,1.1142079707410874e-05
7.854060355360996e-06,7.490865858125584e-05
2.059532561472954e-05,2.0594733967041847e-05
3.6934410031536416e-05,1.7087743610587695e-05
1.750467956463138e-05,1.7499158845189063e-05
1.8678616514104748e-05,1.8678815166197635e-05
4.989364432066414e-06,3.15937348882213e-05
3.6865095496698264e-05,1.0381863165570421e-05
9.658311664637365e-06,9.198040083765594e-05
3.756942826927268e-05,5.209198208262188e-06
1.0751226165200736e-05,4.8240741574625165e-05
2.403791771291905e-05,4.2126346274981483e-05
2.7152801831064978e-05,2.1933994010936765e-05
2.069059375348061e-05,2.4768339374578306e-05
1.3445874698491271e-05,2.0386361979456525e-05
9.051078734118819e-06,7.650645131290327e-05
3.4185390400382803e-05,4.2174866622199634e-05
6.23204324994894e-06,3.467306237578258e-05
7.30781248303542e-05,2.8617345906402345e-05
1.853475414229469e-05,1.8534173781830508e-05
3.443480839628941e-05,7.426294895329708e-06
2.4548685468659955e-05,7.764626034612282e-06
1.0489645951892614e-05,5.605846291320405e-05
5.01137353583153e-05,9.647476214950041e-06
0.0001552652631090039,8.832576736457912e-06
1.1139827996108874e-05,4.042344555929221e-05
1.696362950525295e-05,2.0780933018543354e-05
2.5298527327498922e-05,3.708702041403556e-05
4.8240741574625165e-05,1.074895644020832e-05
1.9711357185743536e-05,2.560760481404603e-05
1.9305477052313687e-05,1.9598056590363683e-05
1.960701988745294e-05,2.3041892254812737e-05
5.676508684741363e-05,1.5829266940426114e-05
3.685000948462021e-05,1.0378657388003836e-05
2.8126635777414406e-05,1.326490111633618e-05
2.2616021848643634e-05,1.823471299850473e-05
1.1142079707410874e-05,4.044258510535921e-05
2.234576563057631e-05,3.0502379972899123e-05
2.092795071951635e-05,1.680648313538788e-05
5.40057313515348e-05,9.105869179494124e-06
1.0307109787020012e-05,6.389830106057152e-05
4.044258510535921e-05,1.1142079707410874e-05
3.90855448141334e-05,2.643071071191932e-05
2.794980737996266e-05,3.246725551190894e-05
1.5151658128429391e-05,3.1806475621231385e-05
3.630983503786954e-05,1.0263870318069318e-05
2.577230220319425e-05,4.5826574220580635e-05
2.4788038844234453e-05,1.8086980735680986e-05
7.439201051658272e-06,6.329750290646887e-05
1.824113657518635e-05,1.8240538988963356e-05
6.885713013239056e-05,3.5731458334497777e-05
2.256698841599283e-05,2.1542247056452724e-05
4.3658762843024644e-05,9.97002005583623e-06
2.5393167148118492e-05,1.5723160548660322e-05
3.233334701752199e-05,9.418866613745463e-06
1.7099036213570862e-05,1.9475445912783012e-05
2.7280171727043104e-05,1.5392523554548508e-05
0.00010094156945340405,9.148056067552305e-06
6.269791492564284e-05,1.6465964275034996e-05
1.8040273549518432e-05,2.196668587610536e-05
1.1139827996108874e-05,4.042344555929221e-05
1.6278765548133213e-05,4.0323014264564295e-05
2.3900846560756122e-05,2.8868324206191857e-05
3.4905580252421245e-05,9.965466176161555e-06
1.4456150735222186e-05,2.801689138968107e-05
2.1017841140197278e-05,3.94024460316547e-05
1.0492241674643531e-05,5.605846291320405e-05
7.171687304564229e-05,1.0167948133621534e-05
5.254371286514731e-05,4.423609060126947e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.8049036291551574e-05,1.8048706824633478e-05
1.748366866313536e-05,1.7326845982719207e-05
1.8399518020218807e-05,1.9329891054858087e-05
2.3024234852294277e-05,5.5433451737416824e-05
1.1139827996108874e-05,4.042344555929221e-05
2.718329578120418e-05,4.0884171334569445e-06
7.913911115612012e-06,3.786755377943488e-05
2.571685542323368e-05,2.5291234690818763e-05
3.113679583735666e-05,0.0006159251346993588
1.664337945591182e-05,2.0270005746034742e-05
2.3324442909934432e-05,2.2276908434873334e-05
1.171417675734351e-05,1.9567484633018477e-05
1.9938546038828598e-05,1.9936449256873975e-05
1.6965007390544985e-05,1.321927407344533e-05
1.8676634765743622e-05,1.4454612256963482e-05
9.155024971983824e-06,4.6637608937377296e-05
7.135829780945927e-06,2.6987055343669925e-05
2.2663587075949872e-05,2.2666213984997527e-05
1.0492241674643531e-05,5.605846291320405e-05
1.731657036675168e-05,2.1441259537606423e-05
4.36551377463845e-05,2.9486703829389107e-05
3.698535263139236e-05,4.646380999231951e-05
1.9378439254430223e-05,2.1832502684274276e-05
2.8945829529523703e-05,3.1151100768276075e-05
4.044258510535921e-05,1.1142079707410874e-05
1.8640471103695003e-05,2.175309599482618e-05
7.533208895100405e-06,5.864915908915721e-05
3.097115891498478e-05,3.448973851286536e-05
2.4351618443925826e-05,2.2098494070773884e-05
3.0136178742073233e-05,6.207423505488076e-06
5.982355496815885e-06,2.8282677494184605e-05
2.100133462384244e-05,2.100060897925095e-05
1.9016975482119132e-05,2.005418315937085e-05
3.414122018879819e-05,9.803039662641656e-06
1.4293381992395033e-05,2.0677653188584003e-05
1.1136080875833572e-05,2.5304203978019097e-05
2.7310630823468505e-05,1.183355286196332e-05
2.359752297119717e-05,1.1785021684974054e-05
6.389830106057152e-05,1.0307109787020012e-05
9.973121818863662e-06,8.735401701578378e-05
7.8116335019847e-06,7.430969123947283e-05
2.5779484499441535e-05,1.957328548183631e-05
3.667922851388053e-05,1.607698467679302e-05
3.028251260265943e-05,6.225192617130685e-06
3.6446955848257956e-05,4.4943165783291154e-05
2.6790031961976373e-05,1.4037265997128423e-05
2.694162279109392e-05,1.8745302889038e-05
9.795040735825978e-06,7.673305090557111e-05
4.826115709042997e-05,1.0752427077895135e-05
0.00010299116098592529,9.843237609025082e-06
4.603567925543241e-05,2.72129169662394e-05
1.6231155826862218e-05,1.9715535468454855e-05
1.016557562739031e-05,7.169454357523077e-05
1.1115328759906266e-05,1.990497206462034e-05
2.2377099072080065e-05,2.6196565624183177e-05
6.971616478902435e-06,6.24506273841938e-05
1.1331009909481307e-05,2.0664908267405734e-05
3.206493693115394e-05,7.090563104435517e-06
1.9546987728763708e-05,2.0423297967995225e-05
1.584732871055739e-05,3.237360805329828e-05
5.607972907550074e-05,1.0492658658217979e-05
1.1138012553871636e-05,4.042344555929221e-05
1.914312110817042e-05,1.9142404864472233e-05
2.0001428159958402e-05,2.0000311302744882e-05
4.044258510535921e-05,1.1142079707410874e-05
1.5799862916124158e-05,2.0414520180184434e-05
1.1409514726297558e-05,3.6551377118916766e-05
1.9467431178544687e-05,1.957204335106197e-05
2.5707944752679476e-05,2.8859414737382417e-05
1.0822122584990926e-05,3.3550340677107356e-05
2.5864898698422648e-05,2.7850106070742748e-05
2.5346939280120802e-05,2.6706526271939054e-05
1.9520477534576202e-05,1.9520627207050165e-05
1.0751226165200736e-05,4.8240741574625165e-05
1.8399698227722508e-05,2.248891691214457e-05
1.074895644020832e-05,4.8240741574625165e-05
2.088475766039547e-05,3.0618640854191936e-05
3.83813303232329e-05,6.317435292086365e-05
1.2576488331233038e-05,3.417836111989625e-05
4.83693241592366e-05,8.421448306143628e-06
1.46878324181726e-05,1.605329003785909e-05
9.358613682319631e-06,3.54071725992162e-05
3.524370436764088e-05,3.443210458871154e-05
1.722490056984283e-05,1.7224747213171972e-05
1.1608225220792177e-05,2.337711567359112e-05
2.3307409775334394e-05,2.438811407456911e-05
2.406846420722437e-05,2.0011549037991813e-05
3.312539855690265e-05,1.672994511779792e-05
4.044258510535921e-05,1.1142079707410874e-05
3.8520208833102263e-05,3.097509391563896e-05
6.389830106057152e-05,1.0307109787020012e-05
5.28076031570125e-05,1.6594764625100876e-05
1.1139827996108874e-05,4.042344555929221e-05
6.857837200431326e-06,2.535180487005462e-05
4.782718469667627e-05,2.1302186695934503e-05
2.4578770555737182e-05,1.24909740251131e-05
3.7246278941179663e-06,2.9068879945311098e-05
6.000403233249547e-06,4.061052740916873e-05
8.941903477848048e-06,3.0088814613298858e-05
1.5853817927079767e-05,2.2338560857002146e-05
4.044258510535921e-05,1.1142079707410874e-05
3.4533658188653424e-05,1.3909923051343685e-05
1.1981031306104592e-05,6.286415807933971e-05
3.070277655524097e-05,2.4202732118107942e-05
2.4141429025615166e-05,1.552935462895839e-05
4.948955718775273e-05,2.11157374782746e-05
5.607972907550074e-05,1.0492658658217979e-05
2.1448637295435617e-05,2.3047557241718428e-05
4.444126777128421e-06,2.453771817725904e-05
9.993783974827994e-06,5.25413581124624e-05
1.880182493760225e-05,1.8802325331484128e-05
3.103914512598732e-05,5.845939542158193e-06
2.536507458494918e-05,1.2975674985065854e-05
4.15590370290463e-05,2.2102620018749534e-05
2.3494180548947147e-05,9.534783729506822e-06
2.289882063626826e-05,3.248767676815249e-05
7.848283104395304e-05,9.219071011258049e-06
1.9520627207050165e-05,1.9519909593807668e-05
2.8910715061508e-05,2.1278612760489734e-05
2.8683305377150643e-05,2.318722992133101e-05
2.1415486036672573e-05,6.476583028043595e-05
2.8506483271337615e-05,2.0363140228864492e-05
1.96097038272895e-05,1.960940983643698e-05
6.221451771639921e-05,1.1642482806547312e-05
3.276803859594298e-05,8.118596933832348e-06
1.82916698823685e-05,1.871636401851041e-05
3.1338391332645634e-05,1.3333104617558429e-05
3.1408988026627786e-05,6.997637009627644e-06
1.8588466107804492e-05,0.00010867093308783893
2.57076940701197e-05,2.0688829127508193e-05
1.1796792548539368e-05,0.00035287281462566207
2.087738169678178e-05,2.590855050641494e-05
4.778967108001381e-05,5.568683873822592e-05
9.50296778740046e-06,4.091139655810835e-05
2.8699453184313743e-05,1.8851782698990567e-05
2.2736478921686357e-05,9.570696434751221e-06
1.8675229956687796e-05,2.4210444227987457e-05
4.8240741574625165e-05,1.074895644020832e-05
4.001584592970426e-05,9.350724180571765e-06
1.6986869150146937e-05,1.6986869150146937e-05
0.0001381131074602773,3.083171444727425e-05
2.475985383417192e-05,7.902359743120423e-06
2.2768206876198317e-05,2.0253660386477037e-05
4.9932721486562255e-06,7.479563079939861e-05
5.607972907550074e-05,1.0492658658217979e-05
4.125374957442359e-05,9.56116780017405e-06
3.3608044728721934e-05,8.261397976404769e-06
4.635976881222662e-06,8.106145269072998e-05
2.504796959216e-05,2.1908043667268732e-05
4.044258510535921e-05,1.1142079707410874e-05
2.6838929731225784e-05,2.9284387181745886e-05
2.2119611912736928e-05,2.9913420464907357e-05
3.2757271321652454e-05,2.004177481222556e-05
2.8896193439085587e-05,2.6977287311417434e-05
2.406846420722437e-05,2.1425843364502724e-05
2.4361919011169932e-05,2.4358771393960345e-05
3.4599431860327927e-05,8.429933788777788e-06
4.044258510535921e-05,1.1142079707410874e-05
4.426539746815815e-06,3.094015440013276e-05
1.074895644020832e-05,4.8240741574625165e-05
1.84131015492603e-05,2.3537951321424954e-05
1.880182656956641e-05,1.8802859805119647e-05
3.614737779054613e-05,7.674865497136001e-06
7.246373197066491e-06,2.7637310732614413e-05
1.9173756191510774e-05,2.131680532350325e-05
2.0576762325676947e-05,2.8229104774172862e-05
1.8059204842569642e-05,1.8059879909465193e-05
1.7185108715536708e-05,2.545635352364028e-05
5.1378025770576626e-05,9.82658402335373e-06
2.314600470006892e-05,2.5190407439229715e-05
4.14095007746689e-05,1.8574946067150976e-05
0.00012203168120152868,7.73437682358701e-06
3.162953195674823e-05,1.0230910384297799e-05
1.1139827996108874e-05,4.042344555929221e-05
2.6057821114268025e-05,2.293892793702e-05
4.4513805845191865e-05,1.0115377366204658e-05
4.363748305679484e-05,0.0004994344251728942
1.074895644020832e-05,4.8240741574625165e-05
2.326773985082257e-05,2.2276908434873334e-05
2.1537303565104847e-05,2.630716301088488e-05
2.7936450709806016e-05,1.979022060979308e-05
2.7561695387395757e-05,3.359012155879221e-05
6.812876488876268e-06,3.010488931150995e-05
2.4142497498847782e-05,1.9855534552838343e-05
1.1139827996108874e-05,4.042344555929221e-05
5.607972907550074e-05,1.0492658658217979e-05
1.8347753292842535e-05,3.0679775788390134e-05
2.569950399413262e-05,1.3533383619114565e-05
1.798748027288045e-05,2.05748141363404e-05
2.1856459232519337e-05,2.1856703541819097e-05
1.806392266987781e-05,1.4831357619000091e-05
1.7016637195453652e-05,1.4082229414110457e-05
1.8965847603359677e-05,2.1969175880845792e-05
7.497468439312769e-06,2.911434156935723e-05
2.4188984305151413e-05,1.3247680019664214e-05
4.746563073991001e-06,1.551725161055071e-05
1.074895644020832e-05,4.8240741574625165e-05
1.8349689355628966e-05,1.2964122513167283e-05
8.735401701578378e-05,9.973121818863662e-06
3.5021641330017185e-05,9.990129155150692e-06
1.6986869150146934e-05,1.6986869150146934e-05
6.807934382093651e-05,8.334774597301643e-06
2.077601880801939e-05,2.077619256567602e-05
9.457172114511055e-06,0.00013818283483978027
3.0285524127019288e-05,1.976709152834757e-05
2.280052860139225e-05,2.7038996117367137e-05
4.826115709042997e-05,1.0752427077895135e-05
1.7022500035801157e-05,1.7692405927402544e-05
9.016702519674727e-06,4.566121515637191e-05
1.8476250432164498e-05,1.847369822162031e-05
1.0624525609217288e-05,3.335709432011577e-05
0.00011545927416780987,6.053044052616269e-06
4.902047152123131e-05,9.492597171363142e-06
9.921644710268907e-06,5.2049042384095524e-05
1.1139827996108874e-05,4.042344555929221e-05
2.194718023198474e-05,2.1947936342114817e-05
1.074895644020832e-05,4.8240741574625165e-05
4.050728627001361e-05,9.434269038424354e-06
0.00010132306653981644,1.1636790833945847e-05
9.796122202190784e-06,7.674450172590434e-05
3.226644489317663e-05,9.404649912322074e-06
3.5070203710547964e-05,7.426465620415413e-05
9.7953073515008e-06,0.00011078617660660589
1.4196917500285227e-05,2.770483442477577e-05
3.020329191627487e-05,2.0362243327561194e-05
2.7679414574300386e-05,2.3983818922656684e-05
9.679611361245845e-06,0.00013424152449362456
9.430500811010536e-06,6.477619236224465e-05
4.307211910045673e-05,8.64991391175341e-06
2.4447847598423863e-05,2.9842219487105635e-05
1.1139827996108874e-05,4.042344555929221e-05
1.0492658658217979e-05,5.607972907550074e-05
2.3378669432110137e-05,2.098718525287704e-05
3.9493472451233134e-05,6.097881780245281e-05
1.9384739384588917e-05,1.9384746678513625e-05
7.129135612285385e-05,1.3721219970060812e-05
4.826115709042997e-05,1.0752427077895135e-05
2.9186619849544184e-05,8.75018709055018e-06
2.8683305377150643e-05,6.470133897779907e-05
1.8026032778936432e-05,1.9698436074234573e-05
7.84010120147683e-06,8.093755385460266e-05
2.6461765349674593e-05,1.3473587307942328e-05
3.215696777146987e-05,2.1631794966586442e-05
2.889138278949319e-05,1.697372589199487e-05
2.170954289577142e-05,2.275935203871269e-05
4.42463029638199e-05,1.0069901876371425e-05
1.178482995778187e-05,2.6550391579757363e-05
2.3526185481216298e-05,2.0122226741022962e-05
1.5314822676564048e-05,2.541962366391734e-05
2.541446987177384e-05,2.5411817515071282e-05
2.864727606620601e-05,3.0161899881754184e-05
4.042344555929221e-05,1.1138012553871636e-05
1.9319792661929396e-05,1.932020052981954e-05
5.331428205203458e-06,2.291877469150587e-05
2.86955841228714e-05,5.549108960253671e-05
2.0223716592659122e-05,1.9205564758734536e-05
1.956422724361606e-05,3.0316916430233067e-05
1.1138012553871636e-05,4.042344555929221e-05
2.3033926954913612e-05,3.578204336689285e-05
3.016398210157354e-05,2.728821947350203e-05
1.6268759931632535e-05,3.1495145061389525e-05
2.272512404674337e-05,1.4061877399885061e-05
1.0119237781007231e-05,4.452344522396949e-05
2.46439642333429e-05,2.327119528912517e-05
0.0001462891570241433,7.3305605060036484e-06
2.5417632726798578e-05,2.2174218116986198e-05
7.784598955775157e-06,5.544602029326828e-05
9.460896621222022e-06,9.637367121365693e-05
3.244438676618131e-05,9.442462560335569e-06
2.0025218207174456e-05,2.584785646475794e-05
4.995214660675234e-06,3.289066789436115e-05
1.9971155534791276e-05,2.4133336612852434e-05
1.7353043000689338e-05,2.058753288894903e-05
3.46738252912834e-05,2.2890798402108406e-05
1.708336983609906e-05,1.9548839423140274e-05
2.6708456687743885e-05,2.6712678990595547e-05
1.030729360018752e-05,6.387642729363779e-05
2.6153281570257397e-05,2.07841223757539e-05
2.1294226097136723e-05,3.2802203047482686e-05
2.938133418586091e-05,6.11576380937658e-06
