,spacy_similarity
20287,0.6330961076474428
20288,0.8561875953591248
20289,0.8165479082847708
20290,0.7852580588501806
20291,0.796644063369919
20292,0.8522003048185108
20293,0.875665866289843
20294,0.764290060587029
20295,0.735301342130412
20296,0.9165742670095731
20297,0.625022062261883
20298,0.8685930424552063
20299,0.758788262582716
20300,0.6899608020087931
20301,0.6969970603545087
20302,0.7152561410296172
20303,0.6172850109004455
20304,0.8103018236897986
20305,0.45103852260849076
20306,0.858751351462362
20307,0.7470026967296293
20308,0.9882209153437869
20309,0.8060565912106499
20310,0.8852565290599258
20311,0.7530279375020794
20312,0.47483916011874305
20313,0.7599146345071652
20314,0.545197684748655
20315,0.6831492421280573
20316,0.8395122693041467
20317,0.47138363071491424
20318,0.5726753942873564
20319,0.7168944613816006
20320,0.7754161598907674
20321,0.8267972735883818
20322,0.9127570640909944
20323,0.8324715171608847
20324,0.788564727764615
20325,0.9166808590472844
20326,0.676698948284792
20327,0.7239687197627142
20328,0.642597191476547
20329,0.9441669442432132
20330,0.8948825979689056
20331,0.9278242355445024
20332,0.8014409509500938
20333,0.6954774848142895
20334,0.8435819608590647
20335,0.8339648530831851
20336,0.8406468548912933
20337,0.6441445660388528
20338,0.82431754575603
20339,0.9033398213613053
20340,0.8550073652265525
20341,0.9220449856709559
20342,0.8395033803984742
20343,0.5338140688433
20344,0.8191782980351392
20345,0.7521436338314739
20346,0.5851692965638035
20347,0.7152987527547553
20348,0.6115894867828903
20349,0.9788570799630217
20350,0.5964478598785512
20351,0.7696878456645164
20352,0.28749366955809963
20353,0.8775154758383387
20354,0.8343702617985997
20355,0.7369034383629443
20356,0.7784170313955658
20357,0.9267409210556704
20358,0.6730234556921441
20359,0.9346155779313242
20360,0.8065053590663772
20361,0.8568754733719642
20362,0.6029585933182515
20363,0.754361387261096
20364,0.7514234041903807
20365,0.8099258314105183
20366,0.8287878646550312
20367,0.8247581921334519
20368,0.8642608602678759
20369,0.9382069470076998
20370,0.8611514832192887
20371,0.6055368293119343
20372,0.7761444236837113
20373,0.6061677787505919
20374,0.9450688892077729
20375,0.9631947841162933
20376,0.8785014434798383
20377,0.8211541238182335
20378,0.6910661629192004
20379,0.8207246344788232
20380,0.7744754195113807
20381,0.9752451944851057
20382,0.6945078703022545
20383,0.5948126848719344
20384,0.915844461083736
20385,0.6175912137994302
20386,0.8836361957703356
20387,0.8530007614145645
20388,0.9151937243968512
20389,0.8008194612836828
20390,0.791973344398986
20391,0.7511263676715257
20392,0.45647210102378
20393,0.547905396134095
20394,0.9023742567309542
20395,0.7759577592546874
20396,0.7668067948600215
20397,0.9774582196899462
20398,0.8753925697255255
20399,0.8027250792652527
20400,0.9527164598976318
20401,0.6370685470536263
20402,0.754947483206134
20403,0.46687293353586884
20404,0.7740955144979053
20405,0.9909368064898264
20406,0.7338495173015349
20407,0.5497158111172806
20408,0.4675150798625423
20409,0.7696162108637465
20410,0.7228650365525056
20411,0.8063482589853714
20412,0.6740686641467325
20413,0.34230867910028934
20414,0.6778241990424131
20415,0.9040296100968278
20416,0.6296012972609746
20417,0.9446693535276431
20418,0.6462819719374701
20419,0.6203628244560698
20420,0.9897391017163771
20421,0.8399170742280416
20422,0.8297292206030311
20423,0.9107527111182468
20424,0.487528572765833
20425,0.685530952399265
20426,0.5334214604171068
20427,0.6748488200350481
20428,0.8060342883808154
20429,0.7568436485520943
20430,0.9120533398457735
20431,0.7419759642638943
20432,0.46947054980826675
20433,0.7926131701501455
20434,0.8090071628728047
20435,0.7870293951239344
20436,0.6078514844771078
20437,0.3332355271696144
20438,0.992709196190754
20439,0.8826953310007057
20440,0.8854492564598672
20441,0.8184043094032898
20442,0.6214215299731809
20443,0.5116930405178709
20444,0.6499258298085198
20445,0.6850358999741168
20446,0.44256738811519336
20447,0.817811020296848
20448,0.9815018697940321
20449,0.9285175574356858
20450,0.8109265016369961
20451,0.2544257029448544
20452,0.703851277625919
20453,0.5644742731031295
20454,0.9731235032052767
20455,0.9007450262078719
20456,0.6766569457529795
20457,0.657766211508411
20458,0.9230377611369291
20459,0.6143794245883804
20460,0.9806160432475407
20461,0.7194711593252642
20462,0.8978423837457601
20463,0.7726761068526481
20464,0.7463174102359795
20465,0.6683835936740646
20466,0.6265279718267946
20467,0.6807302711387618
20468,0.7291431809275031
20469,0.9096741108311891
20470,0.8375278024960146
20471,0.7549821271997585
20472,0.8019367192190161
20473,0.624638200740849
20474,0.9744189162685623
20475,0.5653059487173362
20476,0.8252945774147994
20477,0.8197760230302574
20478,0.9841804608747281
20479,0.6852077558339335
20480,0.7993946687217708
20481,0.8164735560808742
20482,0.5886981891151285
20483,0.8145838139127678
20484,0.6438236982921026
20485,0.7166026678255759
20486,0.951207469558661
20487,0.742538951082347
20488,0.7874000754832019
20489,0.8668448827641708
20490,0.5064231024782662
20491,0.6968794437542187
20492,0.5328344922247144
20493,0.6020591798948131
20494,0.8608760636722741
20495,0.7370731959918533
20496,0.46899379042113765
20497,0.613120527571838
20498,0.6524319276366237
20499,0.8619281634768137
20500,0.7513773258338178
20501,0.9611636968596313
20502,0.6930448654504702
20503,0.7621589344073599
20504,0.7506246279419597
20505,0.9886631459329456
20506,0.6144804282512513
20507,0.5760654992854612
20508,0.8662064853559615
20509,0.9358932579622
20510,0.9755219428576424
20511,0.5037951443759368
20512,0.7995416805860813
20513,0.8468148289335242
20514,0.5027557309401705
20515,0.737653084101039
20516,0.519727857938568
20517,0.417224457525043
20518,0.9815083332039651
20519,0.7611050701056065
20520,0.8318789877254341
20521,0.8075803748697682
20522,0.7930348086340995
20523,0.7237373036798629
20524,0.9524618771335366
20525,0.5452271025223663
20526,0.9004053932700515
20527,0.6864319846939615
20528,0.6728579975648338
20529,0.8736793704030138
20530,0.8643510310787562
20531,0.8887113885864619
20532,0.8584914894106586
20533,0.6750890519292447
20534,0.8362347936559492
20535,0.7101570290431335
20536,0.8751735296110866
20537,0.6482088969616862
20538,0.7779302554831251
20539,0.582077670361822
20540,0.43038045362858834
20541,0.8045220356329578
20542,0.8739549057269761
20543,0.8224864878136935
20544,0.9071443613830704
20545,0.5021091524064946
20546,0.9663313006391715
20547,0.6970418624284405
20548,0.8489552502529121
20549,0.777157394568793
20550,0.931843889230516
20551,0.883452185977393
20552,0.7893861260969834
20553,0.9915613396663353
20554,0.7986876729779292
20555,0.5716614901263172
20556,0.9716810727084307
20557,0.6603459627929762
20558,0.9773047362027579
20559,0.7668995242761548
20560,0.6521086901229884
20561,0.9797071425773433
20562,0.9488767540162613
20563,0.8322318083152345
20564,0.8812424833812799
20565,0.7659335735122931
20566,0.6950809418303102
20567,0.8625226314803548
20568,0.8208724731391139
20569,0.9784428652322528
20570,0.875226258395759
20571,0.9879153230887325
20572,0.9045977805529061
20573,0.7836821613822679
20574,0.6783101616787862
20575,0.7466134132941596
20576,0.9560003805966544
20577,0.8453110189367395
20578,0.7828320629858212
20579,0.8614397628143541
20580,0.9373870881843671
20581,0.4961914897043059
20582,0.6182646005235193
20583,0.8118767708083285
20584,0.7329652231946749
20585,0.8156858542008146
20586,0.832665783388516
20587,0.7722931742100311
20588,0.9673952648499577
20589,0.702768910961078
20590,0.903297179997663
20591,0.725012601039253
20592,0.6144664487228024
20593,0.8937261518740386
20594,0.7641948757663166
20595,0.9813727873090755
20596,0.8554698604717561
20597,0.7098963287188039
20598,0.6877800178860243
20599,0.8604416288374579
20600,0.6861560256272357
20601,0.9636040815985742
20602,0.7713697368858263
20603,0.7424345421018316
20604,0.8291103380463134
20605,0.6995852873249662
20606,0.9564119862596379
20607,0.7332114995138521
20608,0.8075689934505043
20609,0.8529193867760916
20610,0.7381893574790982
20611,0.5880835066297941
20612,0.9086218694242675
20613,0.8498290091720968
20614,0.4728850219460489
20615,0.4586087104486574
20616,0.5016021825515757
20617,0.8868190695578749
20618,0.9043868862519033
20619,0.7318458837627039
20620,0.5410852857338966
20621,0.8880692967135464
20622,0.7404563762930982
20623,0.6846955451357838
20624,0.847078803007102
20625,0.8366868594003258
20626,0.6664392097640094
20627,0.7628176646434482
20628,0.9053538897973731
20629,0.8083223723324207
20630,0.9451685571166485
20631,0.9241699110429137
20632,0.49020102589935527
20633,0.8294023937218692
20634,0.6338286196038613
20635,0.8745717314256345
20636,0.9008463179177283
20637,0.7667993032312836
20638,0.5637689833705614
20639,0.7363939091149422
20640,0.8752211774871309
20641,0.8481807933806288
20642,0.9403813437734397
20643,0.8524871617466556
20644,0.5474511551353268
20645,0.8237042652207819
20646,0.7932595072665795
20647,0.9096325613720546
20648,0.839659861844063
20649,0.5313689692839304
20650,0.8725727504637311
20651,0.5272658314663485
20652,0.7999688480811055
20653,0.9938612642808423
20654,0.7972965586080271
20655,0.7430227059226902
20656,0.7903134545937103
20657,0.9447675238141205
20658,0.7454304859558156
20659,0.596699552825741
20660,0.8990610486576902
20661,0.7851250102970052
20662,0.9382726695660244
20663,0.7589801178537623
20664,0.953043605741935
20665,0.7117839946645043
20666,0.8510963335020748
20667,0.6370644494500576
20668,0.7490932163151305
20669,0.8129500453486284
20670,0.9912868852550283
20671,0.8284429132228728
20672,0.5783461935488065
20673,0.7530709092863117
20674,0.4777463143005928
20675,0.5466682375552671
20676,0.8490366872871434
20677,0.8966865534776187
20678,0.8224335814885522
20679,0.6135383467813086
20680,0.6282604406968816
20681,0.8593542497137742
20682,0.9493600493304825
20683,0.7941765348509763
20684,0.4340011092622032
20685,0.8966565482966324
20686,0.9486606420443683
20687,0.6671422036127421
20688,0.5631125181100415
20689,0.7700809401827298
20690,0.812538940285282
20691,0.676348562772946
20692,0.8520976734196188
20693,0.796882952890372
20694,0.7941904246297221
20695,0.5207827678212947
20696,0.7348474948729748
20697,0.9315696912607275
20698,0.9881135910058341
20699,0.9317415429852816
20700,0.9437722073767758
20701,0.886424862524119
20702,0.6231147281701305
20703,0.7161045310951192
20704,0.732564963078329
20705,0.790620335902131
20706,0.52519426558335
20707,0.7647535936410735
20708,0.769852713237445
20709,0.13270996143600827
20710,0.7837131313996648
20711,0.7982338793746725
20712,0.6778358245146404
20713,0.9706118492614232
20714,0.34858193213761346
20715,0.7256640867706757
20716,0.811688669702224
20717,0.8680240548880855
20718,0.8634567488078282
20719,0.4445418554367146
20720,0.7771560174560183
20721,0.8233653270410327
20722,0.8541476619999995
20723,0.6634400817037389
20724,0.9781126482700669
20725,0.7857185292792043
20726,0.809558552219108
20727,0.6755353224084895
20728,0.7787301083892251
20729,0.8428077253150046
20730,0.6739496835933736
20731,0.74474730551085
20732,0.6046027757595943
20733,0.6661336786990174
20734,0.8213234981199821
20735,0.7124243389336458
20736,0.7039199440463477
20737,0.774255675160082
20738,0.8023404169462338
20739,0.7775176721814289
20740,0.5167654193810038
20741,0.7386794474809091
20742,0.8241373605040979
20743,0.8590227652009103
20744,0.9175040932033274
20745,0.7429172005744162
20746,0.7802554731952505
20747,0.5875064801839307
20748,0.654981953640985
20749,0.8652499038842427
20750,0.8175809681055205
20751,0.7173096073027789
20752,0.8503217662026401
20753,0.8068934999060954
20754,0.7477427976838483
20755,0.5244787247555095
20756,0.9905020557416283
20757,0.7564033576577187
20758,0.9856305095567895
20759,0.5735667759832465
20760,0.6131942092561327
20761,0.9358271903286978
20762,0.93015687494169
20763,0.9032783610408975
20764,0.8698139353058933
20765,0.9305044811789083
20766,0.5777835016062148
20767,0.6808517076935023
20768,0.5221957690151637
20769,0.8221315233578064
20770,0.7962368944804616
20771,0.6017608861393403
20772,0.9004579372840092
20773,0.6198564113713065
20774,0.6873418963535041
20775,0.6800216833819607
20776,0.7349757852101392
20777,0.7948881591578479
20778,0.7151736083500655
20779,0.7053216089458746
20780,0.689678381855164
20781,0.7480760406432043
20782,0.8414843396102777
20783,0.5649782726050907
20784,0.8758176500443082
20785,0.8277104491994647
20786,0.7819075913698856
20787,0.6719046266324449
20788,0.481690973421928
20789,0.9496868813555192
20790,0.5898502829995018
20791,0.8388406717653807
20792,0.8057477480870543
20793,0.8062286067897761
20794,0.7836157780608158
20795,0.7321456663948179
20796,0.6543104096574588
20797,0.9152005628984775
20798,0.6152648880085079
20799,0.5547921993055923
20800,0.7793967039184843
20801,0.7261672688336921
20802,0.9676152567692184
20803,0.9080242973746137
20804,0.9753600163894888
20805,0.8577349721751588
20806,0.5807167419725212
20807,0.6277923718098749
20808,0.839964645057666
20809,0.3903957822147941
20810,0.9376137405842458
20811,0.9574691742412486
20812,0.6127186377128538
20813,0.6855300527782635
20814,0.7358823758633601
20815,0.8632278525589185
20816,0.9018562664073176
20817,0.9166046090240975
20818,0.9060090534937842
20819,0.9271202574471006
20820,0.9462541476287019
20821,0.7541821857064217
20822,0.8588452834949258
20823,0.5417987711466626
20824,0.9358604351836928
20825,0.7137591914784162
20826,0.7353046726465251
20827,0.9346985126156421
20828,0.9922082615691399
20829,0.49471339898984257
20830,0.9437413162508324
20831,0.786979089555116
20832,0.8119839722171198
20833,0.578311912381991
20834,0.7226663297904167
20835,0.7843327517442471
20836,0.7652144627259152
20837,0.6200930748396035
20838,0.9591461195502774
20839,0.7689582352473274
20840,0.6783203800631638
20841,0.8817271620114878
20842,0.7111043959107082
20843,0.5830701400064054
20844,0.9776862594904147
20845,0.718664825687362
20846,0.3880088272784677
20847,0.8318114677720648
20848,0.7996828609569746
20849,0.9337867935164852
20850,0.6351398728343357
20851,0.5157627261723771
20852,0.9067961760773786
20853,0.7161490469142576
20854,0.8662359087882223
20855,0.9333270099987975
20856,0.9526663381098202
20857,0.9023834039454453
20858,0.6714418239154966
20859,0.8391058889262243
20860,0.8059365550032072
20861,0.789363447379534
20862,0.89378658567915
20863,0.7326302041552255
20864,0.8347400132951205
20865,0.7328449493294958
20866,0.9942192866703645
20867,0.8442511097894013
20868,0.7909643268612692
20869,0.8904608423298113
20870,0.9560731027631694
20871,0.7483711882483142
20872,0.7653970295217603
20873,0.6794790381399226
20874,0.5817858940313015
20875,0.5429273391235842
20876,0.5642555032083565
20877,0.8959610241482651
20878,0.7838734932110172
20879,0.6302431660459988
20880,0.9319240955745622
20881,0.8261083657590627
20882,0.8470763394324644
20883,0.8179740163525636
20884,0.7426094626069398
20885,0.8273307016926461
20886,0.9868926294516666
20887,0.9103690622061757
20888,0.7302509590801454
20889,0.7788009940707175
20890,0.6217991042246311
20891,0.865706257418863
20892,0.7419963686730153
20893,0.6448718498526853
20894,0.693297275477414
20895,0.6273087884789076
20896,0.7344049310665112
20897,0.5506292088031922
20898,0.621814405360675
20899,0.7314185077947055
20900,0.6969388536535752
20901,0.7319084985246529
20902,0.7000777185211597
20903,0.643168509921978
20904,0.7889189325625962
20905,0.7717249986982745
20906,0.5695685751060756
20907,0.6361001966247006
20908,0.7971283849833108
20909,0.5222928552477348
20910,0.5169595816242916
20911,0.7806284947352609
20912,0.828817020125808
20913,0.9298270186535699
20914,0.6149608395129762
20915,0.601440136882064
20916,0.8696143490031353
20917,0.9947876872748929
20918,0.6526298842383847
20919,0.7446002396091017
20920,0.9020797955336556
20921,0.6891447714858452
20922,0.770462198342091
20923,0.7435068146117626
20924,0.8420611762302052
20925,0.5804814959673852
20926,0.8869263799102343
20927,0.9113012566186
20928,0.9217748974167826
20929,0.6431380951055907
20930,0.852395563968823
20931,0.8061608719117314
20932,0.6884619409936863
20933,0.9867268311975865
20934,0.6051813406689769
20935,0.9597227967535916
20936,0.7104502822180415
20937,0.8424399576283748
20938,0.8639797848319637
20939,0.9296295212595305
20940,0.8225225525856503
20941,0.5933051026946983
20942,0.8035072185236452
20943,0.8002592947724879
20944,0.877655412146569
20945,0.9237996392371097
20946,0.8362945267014024
20947,0.8937426710379855
20948,0.6715569378665129
20949,0.5653344474904817
20950,0.9402477469088578
20951,0.9415600712278699
20952,0.9063283059436604
20953,0.7089301706163486
20954,0.5332604587383613
20955,0.5059830705416987
20956,0.7414184550419286
20957,0.7932425672821551
20958,0.5563729047998107
20959,0.831430298128178
20960,0.5957437073860115
20961,0.654888761043685
20962,0.3774203965183169
20963,0.5774326011353281
20964,0.8478954071976152
20965,0.7598699329538864
20966,0.58183017918822
20967,0.7323442881570909
20968,0.8115067731515636
20969,0.9331512650880084
20970,0.6497896868415565
20971,0.5496699442066838
20972,0.8489412575717528
20973,0.8131322252755763
20974,0.7782000270194185
20975,0.8121197415618657
20976,0.7921642733684304
20977,0.9452347769624729
20978,0.9783291868804456
20979,0.8044870939510902
20980,0.7868420822781921
20981,0.8199144071487385
20982,0.9895052262703311
20983,0.7033504464879754
20984,0.5873449699539642
20985,0.9827485322331447
20986,0.8048675024961409
20987,0.9919328076518455
20988,0.8240755603899955
20989,0.6717660685713969
20990,0.854496583282954
20991,0.657118537478238
20992,0.6961377157683898
20993,0.9834447938936952
20994,0.3558983799997417
20995,0.7329759948307378
20996,0.8502910319560824
20997,0.5690706786717687
20998,0.8850557538052611
20999,0.6354757087806523
21000,0.859427671591812
21001,0.9480465563415158
21002,0.7783027096987722
21003,0.4738897878232887
21004,0.6624819620967336
21005,0.8706086694496735
21006,0.9301317614132246
21007,0.49026678237880356
21008,0.8087238697592793
21009,0.9142016128804524
21010,0.9086498728593295
21011,0.7417506826726995
21012,0.7622531698750358
21013,0.8445107741516186
21014,0.9274508479425935
21015,0.7223543402704964
21016,0.8163084417284694
21017,0.5985784353246227
21018,0.9817636103955656
21019,0.7507173164694831
21020,0.6249059895450705
21021,0.6702034719301304
21022,0.9279326888867004
21023,0.6474823145806914
21024,0.5811856724771011
21025,0.481311769903443
21026,0.8357645220546605
21027,0.6845603674508322
21028,0.7882286574239862
21029,0.8727802085145048
21030,0.7252684505963735
21031,0.5447724107534704
21032,0.8125364571766929
21033,0.7429041619126309
21034,0.6331858174481959
21035,0.8235242049346222
21036,0.7794338220319255
21037,0.7547874674984344
21038,0.3674408776616016
21039,0.837495745373588
21040,0.862902209724264
21041,0.887255234376191
21042,0.7490318957532411
21043,0.8740682213849841
21044,0.6603693724904403
21045,0.792075322939599
21046,0.7594478466772209
21047,0.8213501833321418
21048,0.7678313911537816
21049,0.972777679136711
21050,0.7235750074937471
21051,0.4879200843524973
21052,0.9239336107676382
21053,0.7090297031335868
21054,0.8332791544155206
21055,0.6560591824487738
21056,0.9684997370243635
21057,0.8532615946532903
21058,0.7435710348331165
21059,0.8007068524474701
21060,0.7519331772754291
21061,0.6290853226350692
21062,0.8694031747339908
21063,0.671989876580991
21064,0.9017725902053313
21065,0.9079220453108787
21066,0.9071656067437481
21067,0.7272456345136543
21068,0.6284515699113159
21069,0.8417045165201241
21070,0.848993177688184
21071,0.906943215692522
21072,0.9176175874611746
21073,0.6981848281263522
21074,0.7910259958532044
21075,0.6550717837423213
21076,0.7176955376840989
21077,0.9856289318669845
21078,0.8208058611431523
21079,0.7913864251080596
21080,0.6706176517936183
21081,0.6154196989389307
21082,0.8268113489501694
21083,0.7460058111536771
21084,0.7294778849993087
21085,0.82744860870868
21086,0.8272679088021044
21087,0.7959475406379617
21088,0.8761438573070397
21089,0.7904574027474446
21090,0.9960614068724812
21091,0.6003735605863919
21092,0.8622579042940003
21093,0.6144797697327324
21094,0.846518149047683
21095,0.7184567700671226
21096,0.7741127290469827
21097,0.9292448691770769
21098,0.6972326998230297
21099,0.9756790155267514
21100,0.7344477985337245
21101,0.7883621923687861
21102,0.9378446630939
21103,0.5471451860510195
21104,0.5707718639173827
21105,0.928773154339981
21106,0.6451675461608942
21107,0.9176462988466374
21108,0.6724008195843874
21109,0.6393227140174069
21110,0.8577893328882288
21111,0.871362607018504
21112,0.6411858813065329
21113,0.9879310655360186
21114,0.7194347657274465
21115,0.7903967522792287
21116,0.6704597582577335
21117,0.8198565595139164
21118,0.686705015085831
21119,0.7832350572007398
21120,0.7459275763750369
21121,0.6479865295576767
21122,0.6180583565313629
21123,0.515115381675357
21124,0.8425067320320508
21125,0.5997194264402005
21126,0.8558029623758135
21127,0.7410702661281989
21128,0.7052849686219768
21129,0.73162987305405
21130,0.6929920521846895
21131,0.9562806721774216
21132,0.8902995956363997
21133,0.8482258646934799
21134,0.551286678808937
21135,0.6551295075250173
21136,0.8270962687717568
21137,0.7574580578787984
21138,0.983965745991406
21139,0.984675466833698
21140,0.9310705255366755
21141,0.9292306543427261
21142,0.8828547209624265
21143,0.8972802528203035
21144,0.7893315009019162
21145,0.8751410097815996
21146,0.7825988061765131
21147,0.7165577661767729
21148,0.3706527640961615
21149,0.940857082290046
21150,0.7322692241740831
21151,0.8025461903732543
21152,0.9590375605200316
21153,0.7562992672336877
21154,0.6769989204425526
21155,0.6654527621630844
21156,0.874326565675807
21157,0.857521112841129
21158,0.6385509327494946
21159,0.7882070689605705
21160,0.8285262549678883
21161,0.8073524412160498
21162,0.7555132637459758
21163,0.8012482325729879
21164,0.346165710941979
21165,0.7192098288567432
21166,0.8150679013404079
21167,0.8188772261325052
21168,0.5689727111261094
21169,0.7840533308117117
21170,0.8691125512099444
21171,0.8154800710878435
21172,0.8675285305351401
21173,0.6204820753846065
21174,0.9004948244841219
21175,0.7223746636677535
21176,0.8711653427565652
21177,0.7939116093975831
21178,0.9138979214653864
21179,0.9292847245963647
21180,0.8612312005074947
21181,0.5881580953412123
21182,0.7547048986405489
21183,0.29479249063997653
21184,0.9080056598540487
21185,0.61812047216735
21186,0.5346664262026408
21187,0.8153820481298438
21188,0.9234587096762867
21189,0.7982587290083849
21190,0.8389137482306377
21191,0.7258559747212601
21192,0.781551643930863
21193,0.500608907889864
21194,0.7855804073571554
21195,0.8776770513111443
21196,0.9745006872426303
21197,0.8213978825507352
21198,0.9288166445095154
21199,0.5937826671517815
21200,0.4931432238475268
21201,0.7413803820320644
21202,0.7316706547733494
21203,0.9917011184958585
21204,0.7475951600688788
21205,0.6381224289418437
21206,0.7658811272688423
21207,0.9021583702170203
21208,0.8653051101400427
21209,0.7590387607458381
21210,0.8674826054532956
21211,0.8200590711700212
21212,0.78614540309015
21213,0.5889455931590529
21214,0.8698911593084746
21215,0.9373037107645266
21216,0.7423469256440148
21217,0.5737201837970408
21218,0.9515311139323935
21219,0.782579465837632
21220,0.5499945333953601
21221,0.9157923364173554
21222,0.6706957562196328
21223,0.9279669486644553
21224,0.7458243187128434
21225,0.54364066481167
21226,0.8588175239761501
21227,0.6374798670203577
21228,0.721604079478872
21229,0.9557062225321918
21230,0.6038997723106448
21231,0.7963054089054915
21232,0.6011768552702493
21233,0.8847193684647432
21234,0.7931206494904104
21235,0.6065599750680012
21236,0.8453357670710159
21237,0.6836350655539865
21238,0.8080635096137663
21239,0.6673785219849652
21240,0.821394479982247
21241,0.8779277651879481
21242,0.5514460610475536
21243,0.8479734933312949
21244,0.6242601865106824
21245,0.866152359825994
21246,0.8054199925199699
21247,0.9837036852860351
21248,0.8322683700335809
21249,0.7166928949205396
21250,0.8840675742797214
21251,0.3260803497324473
21252,0.775817296601671
21253,0.9603398367828637
21254,0.7873282517895105
21255,0.3208366655384143
21256,0.7802473822139311
21257,0.9074046711214416
21258,0.7461075843491097
21259,0.9152520301529221
21260,0.8907465156426042
21261,0.747735946533391
21262,0.8402846822025064
21263,0.9588135460643529
21264,0.8169006652665729
21265,0.4690555657084423
21266,0.592464786818684
21267,0.8602481965784404
21268,0.7635916224346688
21269,0.8378474865950234
21270,0.5868375977923933
21271,0.8765819575380048
21272,0.689517669612639
21273,0.7718541796388602
21274,0.6772725990063656
21275,0.7717984161641458
21276,0.6711353438743456
21277,0.6524212889322107
21278,0.5995888612454203
21279,0.8490710035533745
21280,0.965161489036596
21281,0.7889210904935754
21282,0.7618670360393083
21283,0.6886693618195869
21284,0.9244461178629599
21285,0.3544898193194395
21286,0.6376254201615695
21287,0.7239957016181235
21288,0.9543199574648917
21289,0.808005814657796
21290,0.8369553268323584
21291,0.6767964495964927
21292,0.790961466382227
21293,0.8439419478446578
21294,0.3341732673070809
21295,0.8045592443357921
21296,0.7356494036997898
21297,0.7141194383147781
21298,0.804912822608898
21299,0.7514947433841408
21300,0.7569792015280822
21301,0.8848521358174145
21302,0.8094807781596155
21303,0.6528804359456247
21304,0.9325102458280395
21305,0.7979518027631441
21306,0.8755205396360516
21307,0.753558812457261
21308,0.7456185810317174
21309,0.7420306632491985
21310,0.9729258743647915
21311,0.7876298824812158
21312,0.7514453324942957
21313,0.7287148147785307
21314,0.7911790353594056
21315,0.534004832031355
21316,0.9254181002142637
21317,0.7258748525491703
21318,0.40219911427095745
21319,0.6154595472218618
21320,0.7445821439195033
21321,0.7864782736840846
21322,0.680113983524353
21323,0.8268300912915634
21324,0.8173487979858831
21325,0.9001273731542031
21326,0.9703704301931466
21327,0.7636290331251794
21328,0.711402874971318
21329,0.7793669967090955
21330,0.7753990330573945
21331,0.5232939020169401
21332,0.4349291227746912
21333,0.3882225089750764
21334,0.8784630916814096
21335,0.9809683608603964
21336,0.911183913493028
21337,0.8919460106388998
21338,0.6685495660115804
21339,0.9942704030908118
21340,0.7911211666409864
21341,0.9877685243098993
21342,0.6551379288907824
21343,0.8337013608598373
21344,0.5701245992007752
21345,0.8493128290629572
21346,0.7671411084232446
21347,0.868935261669254
21348,0.8223440578169718
21349,0.5413134434427496
21350,0.8014875989340638
21351,0.6656649136745799
21352,0.6785278302766379
21353,0.7443490867059048
21354,0.8925373532598964
21355,0.7228523872366922
21356,0.768789788930148
21357,0.7994767484141452
21358,0.6043849944220293
21359,0.7950296127608649
21360,0.8379589435209885
21361,0.7023560621378184
21362,0.7929823506115832
21363,0.4974683657549267
21364,0.7200778510926474
21365,0.5863830271010525
21366,0.6859069721368457
21367,0.9425807879338076
21368,0.6480308945188223
21369,0.6454859284411415
21370,0.6221435879418257
21371,0.7194305618066856
21372,0.797053541328197
21373,0.6382716866105851
21374,0.38401439559453665
21375,0.7619753722894897
21376,0.9818244801110758
21377,0.8080375875414955
21378,0.8390929891803464
21379,0.718438910459125
21380,0.7799306461922337
21381,0.7056647941279202
21382,0.8058330762887741
21383,0.7493093107128718
21384,0.6555427617814862
21385,0.5986836948533211
21386,0.8812966581666353
21387,0.9233416993621412
21388,0.8271095821010274
21389,0.7995807744930729
21390,0.7435825452458911
21391,0.6953807609963001
21392,0.9086824616953995
21393,0.7853837683544401
21394,0.7223516952019772
21395,0.8816083854408898
21396,0.6932464369835817
21397,0.5616612674102399
21398,0.7124620347872611
21399,0.7613616031066935
21400,0.8669748059290611
21401,0.912035002374535
21402,0.8078193873568963
21403,0.9280580291729733
21404,0.942130690710946
21405,0.7491943290056231
21406,0.8941745369081853
21407,0.7226860267451268
21408,0.6709142693087025
21409,0.9783856001673449
21410,0.913580738670979
21411,0.7770352106960376
21412,0.7906868666295139
21413,0.8856484632311069
21414,0.8312370152565351
21415,0.9736695945832851
21416,0.9624045694041601
21417,0.7760628508021222
21418,0.8966545464152963
21419,0.6959168779800587
21420,0.8370460348014805
21421,0.8093906710593473
21422,0.8573407708081483
21423,0.7006525432929007
21424,0.7895827802019841
21425,0.48737165757470596
21426,0.6453844412301458
21427,0.8455320693723661
21428,0.7928360682692728
21429,0.715840571969813
21430,0.9381978424790881
21431,0.6678001016058345
21432,0.6949035195229321
21433,0.7431263498506392
21434,0.7360811413394988
21435,0.7461373944764879
21436,0.7849818091968178
21437,0.6590690559088342
21438,0.8927391425984623
21439,0.900795777183073
21440,0.9872987669625652
21441,0.5120834452223444
21442,0.6371081774405449
21443,0.9110215267998667
21444,0.7299291675506615
21445,0.7167049560366298
21446,0.7551983278484881
21447,0.9935198288351347
21448,0.4206633545027041
21449,0.9833564014365872
21450,0.9871377172196723
21451,0.7067289306534439
21452,0.7256256019948992
21453,0.9741707589579119
21454,0.39644958114916784
21455,0.6243685378527145
21456,0.7087414837280327
21457,0.4803274920036908
21458,0.8253965734750566
21459,0.4756660213939757
21460,0.8698097034060407
21461,0.7455206931975167
21462,0.6275007323750251
21463,0.7258306797508937
